"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"462","265321_at",-0.725174171810933,10.6731250919613,-5.81923603503835,9.71842063496957e-05,0.00902266105155175,1.69486694964488,"AtTLP2","Member of TLP family"
"463","265321_at",-0.725174171810933,10.6731250919613,-5.81923603503835,9.71842063496957e-05,0.00902266105155175,1.69486694964488,"TLP2","Member of TLP family"
"287","256666_at",0.580935232893408,11.2576462662044,5.80388512615273,9.94669376429445e-05,0.0091729413218179,1.67248748055037,"HTA13","Encodes HTA13, a histone H2A protein."
"423","264246_at",-0.717828845898927,9.42344667414736,-5.80293920253037,9.96094481002823e-05,0.0091729413218179,1.67110724142675,"ATTPS10","Encodes an enzyme putatively involved in trehalose biosynthesis.  The protein has a trehalose synthase (TPS)-like domain that may or may not be active as well as a trehalose phosphatase (TPP)-like domain."
"424","264246_at",-0.717828845898927,9.42344667414736,-5.80293920253037,9.96094481002823e-05,0.0091729413218179,1.67110724142675,"TPS10","Encodes an enzyme putatively involved in trehalose biosynthesis.  The protein has a trehalose synthase (TPS)-like domain that may or may not be active as well as a trehalose phosphatase (TPP)-like domain."
"98","247597_at",-1.34929701105441,8.77435920819262,-5.79822774671979,0.000100322498210953,0.00918839443752934,1.66423044579538,"AtRABA1f",NA
"99","247597_at",-1.34929701105441,8.77435920819262,-5.79822774671979,0.000100322498210953,0.00918839443752934,1.66423044579538,"RABA1f",NA
"225","254077_at",0.580200547310699,9.83735458177156,5.79650111841476,0.000100585167279733,0.00918839443752934,1.66170939931172,"ATDTX35","Encodes a multidrug and toxin efflux family transporter. Involved in flavonoid metabolism, affecting Root growth, seed development and germination, and pollen development, release and viability."
"226","254077_at",0.580200547310699,9.83735458177156,5.79650111841476,0.000100585167279733,0.00918839443752934,1.66170939931172,"DTX35","Encodes a multidrug and toxin efflux family transporter. Involved in flavonoid metabolism, affecting Root growth, seed development and germination, and pollen development, release and viability."
"227","254077_at",0.580200547310699,9.83735458177156,5.79650111841476,0.000100585167279733,0.00918839443752934,1.66170939931172,"FFT","Encodes a multidrug and toxin efflux family transporter. Involved in flavonoid metabolism, affecting Root growth, seed development and germination, and pollen development, release and viability."
"312","258186_s_at",-0.512710048623028,9.48687973654695,-5.79022787551841,0.000101545663780098,0.00920222178622353,1.65254589347388,"IRE3",NA
"313","258186_s_at",-0.512710048623028,9.48687973654695,-5.79022787551841,0.000101545663780098,0.00920222178622353,1.65254589347388,"IREH1",NA
"433","264377_at",0.666597666231411,9.56888138808262,5.79195042708452,0.000101280958467756,0.00920222178622353,1.65506269197096,"AtENODL14",NA
"434","264377_at",0.666597666231411,9.56888138808262,5.79195042708452,0.000101280958467756,0.00920222178622353,1.65506269197096,"ENODL14",NA
"303","257755_at",0.561749394151841,9.0666636161509,5.78287949209138,0.000102683165590125,0.00926837811314678,1.64180400731563,"bS6mz",NA
"304","257949_at",0.952880880371422,8.93315308186438,5.77991915907851,0.000103145226948929,0.00927328589794603,1.63747417875759,"UGT71B1","Encodes a glucosyltransferase that can attach glucose to a number of hydroxylated phenolic compounds as well as quercetins in vitro"
"297","257754_at",-0.482170077204209,11.2270880015492,-5.76203339061588,0.000105984249002557,0.00949101467642583,1.61128478360809,"ATRAB7B",NA
"298","257754_at",-0.482170077204209,11.2270880015492,-5.76203339061588,0.000105984249002557,0.00949101467642583,1.61128478360809,"AtRabG1f",NA
"299","257754_at",-0.482170077204209,11.2270880015492,-5.76203339061588,0.000105984249002557,0.00949101467642583,1.61128478360809,"ATRABG3F",NA
"300","257754_at",-0.482170077204209,11.2270880015492,-5.76203339061588,0.000105984249002557,0.00949101467642583,1.61128478360809,"RAB71",NA
"301","257754_at",-0.482170077204209,11.2270880015492,-5.76203339061588,0.000105984249002557,0.00949101467642583,1.61128478360809,"RAB7B",NA
"302","257754_at",-0.482170077204209,11.2270880015492,-5.76203339061588,0.000105984249002557,0.00949101467642583,1.61128478360809,"RABG3F",NA
"37","245941_at",-0.448028664122097,9.66730337620348,-5.7525720737393,0.000107519467564615,0.00951610042499899,1.59741056790972,"EMB2734",NA
"38","245941_at",-0.448028664122097,9.66730337620348,-5.7525720737393,0.000107519467564615,0.00951610042499899,1.59741056790972,"IMB3",NA
"39","245941_at",-0.448028664122097,9.66730337620348,-5.7525720737393,0.000107519467564615,0.00951610042499899,1.59741056790972,"KETCH1",NA
"136","249916_at",0.580635950533384,10.2394516656172,5.75267384694924,0.000107502828644657,0.00951610042499899,1.59755988475262,"H2B","Encodes a histone 2B (H2B) protein. This protein can be ubiquitinated in planta, and this modification depends on the HUB1 and HUB2 E3 ubiquitin ligases."
"137","249916_at",0.580635950533384,10.2394516656172,5.75267384694924,0.000107502828644657,0.00951610042499899,1.59755988475262,"HTB2","Encodes a histone 2B (H2B) protein. This protein can be ubiquitinated in planta, and this modification depends on the HUB1 and HUB2 E3 ubiquitin ligases."
"485","266326_at",1.5808898661351,9.36933091561557,5.75584290531398,0.000106986082923921,0.00951610042499899,1.60220856022434,"ATCB5-C","member of Cytochromes b5"
"486","266326_at",1.5808898661351,9.36933091561557,5.75584290531398,0.000106986082923921,0.00951610042499899,1.60220856022434,"B5","member of Cytochromes b5"
"487","266326_at",1.5808898661351,9.36933091561557,5.75584290531398,0.000106986082923921,0.00951610042499899,1.60220856022434,"CB5-C","member of Cytochromes b5"
"488","266326_at",1.5808898661351,9.36933091561557,5.75584290531398,0.000106986082923921,0.00951610042499899,1.60220856022434,"CYTB5-C","member of Cytochromes b5"
"307","258023_at",0.876708252372925,9.14329485065413,5.74650338803141,0.000108516592482404,0.00954101635491182,1.588503927035,"ATCAD4","Encodes a catalytically active cinnamyl alcohol dehydrogenase which uses p-coumaryl aldehyde as a preferred substrate. It can also use caffeyl, coniferyl and  d-hydroxyconiferyl aldehydes as substrates."
"308","258023_at",0.876708252372925,9.14329485065413,5.74650338803141,0.000108516592482404,0.00954101635491182,1.588503927035,"CAD","Encodes a catalytically active cinnamyl alcohol dehydrogenase which uses p-coumaryl aldehyde as a preferred substrate. It can also use caffeyl, coniferyl and  d-hydroxyconiferyl aldehydes as substrates."
"309","258023_at",0.876708252372925,9.14329485065413,5.74650338803141,0.000108516592482404,0.00954101635491182,1.588503927035,"CAD-C","Encodes a catalytically active cinnamyl alcohol dehydrogenase which uses p-coumaryl aldehyde as a preferred substrate. It can also use caffeyl, coniferyl and  d-hydroxyconiferyl aldehydes as substrates."
"310","258023_at",0.876708252372925,9.14329485065413,5.74650338803141,0.000108516592482404,0.00954101635491182,1.588503927035,"CAD4","Encodes a catalytically active cinnamyl alcohol dehydrogenase which uses p-coumaryl aldehyde as a preferred substrate. It can also use caffeyl, coniferyl and  d-hydroxyconiferyl aldehydes as substrates."
"493","266707_at",-0.685984850393202,9.29975545197262,-5.74575700894668,0.00010863990310042,0.00954101635491182,1.58740811085755,NA,NA
"253","255116_at",0.800847727425937,10.5507909192249,5.73973760657859,0.000109639828165544,0.00955504801323163,1.57856735571296,"MIK2",NA
"436","264436_at",0.836002437303939,7.27571181673653,5.74042235232266,0.000109525589838654,0.00955504801323163,1.57957333644479,"ATGSTU17",NA
"437","264436_at",0.836002437303939,7.27571181673653,5.74042235232266,0.000109525589838654,0.00955504801323163,1.57957333644479,"ERD9",NA
"438","264436_at",0.836002437303939,7.27571181673653,5.74042235232266,0.000109525589838654,0.00955504801323163,1.57957333644479,"GST30",NA
"439","264436_at",0.836002437303939,7.27571181673653,5.74042235232266,0.000109525589838654,0.00955504801323163,1.57957333644479,"GST30B",NA
"440","264436_at",0.836002437303939,7.27571181673653,5.74042235232266,0.000109525589838654,0.00955504801323163,1.57957333644479,"GSTU17",NA
"122","248796_at",-0.680133232949562,9.64579465218723,-5.72957191532518,0.000111350748079282,0.00959077073102073,1.56362393560869,"VAP27-4",NA
"191","251919_at",-1.10052834735302,9.75697822932746,-5.73147428371496,0.000111028432365293,0.00959077073102073,1.5664216289542,"Fes1B","Encodes one of the Arabidopsis orthologs of the human Hsp70-binding protein 1 (HspBP-1) and yeast Fes1p: Fes1A (AT3G09350), Fes1B (AT3G53800), Fes1C (AT5G02150)."
"219","253788_at",0.75034642693627,6.43398806347566,5.7258919194984,0.000111977064394205,0.00959077073102073,1.55821037829499,"AtTYDC","Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers."
"220","253788_at",0.75034642693627,6.43398806347566,5.7258919194984,0.000111977064394205,0.00959077073102073,1.55821037829499,"TYDC","Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers."
"221","253788_at",0.75034642693627,6.43398806347566,5.7258919194984,0.000111977064394205,0.00959077073102073,1.55821037829499,"TYRDC","Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers."
"222","253788_at",0.75034642693627,6.43398806347566,5.7258919194984,0.000111977064394205,0.00959077073102073,1.55821037829499,"TYRDC1","Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers."
"375","261480_at",-2.2495635664601,9.21099793443025,-5.73382931565696,0.000110630792430394,0.00959077073102073,1.56988423574167,"PKS2","Encodes phytochrome kinase substrate 2.  PKS proteins are critical for hypocotyl phototropism. Forms a complex with Phot1, Phot2 and NPH3."
"382","262374_s_at",0.834250647629688,12.3651662151289,5.72483309300541,0.000112157962474787,0.00959077073102073,1.55665236746851,"TN8",NA
"383","262374_s_at",0.834250647629688,12.3651662151289,5.72483309300541,0.000112157962474787,0.00959077073102073,1.55665236746851,"AtTN10","Toll/interleukin-1 receptor-like protein (TIR) mRNA,"
"384","262374_s_at",0.834250647629688,12.3651662151289,5.72483309300541,0.000112157962474787,0.00959077073102073,1.55665236746851,"TIR","Toll/interleukin-1 receptor-like protein (TIR) mRNA,"
"385","262374_s_at",0.834250647629688,12.3651662151289,5.72483309300541,0.000112157962474787,0.00959077073102073,1.55665236746851,"TN10","Toll/interleukin-1 receptor-like protein (TIR) mRNA,"
"380","262122_at",-2.47882528658139,3.24979597617766,-5.72147118344441,0.00011273439399072,0.00960395702514197,1.55170431234886,"PG45","encodes a exopolygalacturonase."
"381","262122_at",-2.47882528658139,3.24979597617766,-5.72147118344441,0.00011273439399072,0.00960395702514197,1.55170431234886,"PGA4","encodes a exopolygalacturonase."
"12","245264_at",-0.759554508553194,10.0442436645115,-5.71106415700233,0.000114538778138534,0.00972126510275781,1.53637596722233,"ATL18",NA
"319","258641_at",0.444410091628161,11.2261421760929,5.704901654894,0.000115621654938053,0.00974048208600357,1.52729126750812,"AthA2-1",NA
"364","261080_at",0.856536079644016,9.08506791474987,5.70563566260382,0.000115492107339012,0.00974048208600357,1.52837364843818,"ATPCNA1","Encodes putative proliferating cell nuclear antigen involved in cell cycle regulation."
"365","261080_at",0.856536079644016,9.08506791474987,5.70563566260382,0.000115492107339012,0.00974048208600357,1.52837364843818,"PCNA1","Encodes putative proliferating cell nuclear antigen involved in cell cycle regulation."
"376","261492_at",-1.08599048377877,9.79025970869171,-5.69930321971563,0.000116614825776812,0.0097878997310678,1.51903292082361,"AtSBH2","Encodes one of the two redundant sphingoid base hydroxylases (SBH). Involved in sphingolipid trihydroxy long-chain base (4-hydroxysphinganine) biosynthesis. Double mutants of SBHs were dwarfed and not able to progress from vegetative to reproductive growth."
"377","261492_at",-1.08599048377877,9.79025970869171,-5.69930321971563,0.000116614825776812,0.0097878997310678,1.51903292082361,"SBH2","Encodes one of the two redundant sphingoid base hydroxylases (SBH). Involved in sphingolipid trihydroxy long-chain base (4-hydroxysphinganine) biosynthesis. Double mutants of SBHs were dwarfed and not able to progress from vegetative to reproductive growth."
"106","248021_at",0.791455191964596,7.94051061489443,5.68815505942141,0.000118619563291291,0.00991956098023424,1.50257336901192,"Cpn60beta3",NA
"107","248021_at",0.791455191964596,7.94051061489443,5.68815505942141,0.000118619563291291,0.00991956098023424,1.50257336901192,"CPNB3",NA
"213","253626_at",1.05158595156129,5.26180130937875,5.6800012214028,0.000120108959060931,0.00997079701751801,1.49052234345981,NA,NA
"326","258939_at",-0.782903529702146,11.5530827168512,-5.68189726427283,0.0001197608641229,0.00997079701751801,1.49332554892463,"HUP26",NA
"138","249920_at",1.02696617275338,7.06333369920466,5.67161689733609,0.000121661146113309,0.00997136019929065,1.47811974527201,"FAF3",NA
"336","259751_at",-1.56770749764533,9.31142471033643,-5.67588791681221,0.000120867814014865,0.00997136019929065,1.48443907902338,"ATMYBL2","Encodes a putative myb family transcription factor.  In contrast to most other myb-like proteins its myb domain consists of a single repeat.  A proline-rich region potentially involved in transactivation is found in the C-terminal part of the protein.   Its transcript accumulates mainly in leaves."
"337","259751_at",-1.56770749764533,9.31142471033643,-5.67588791681221,0.000120867814014865,0.00997136019929065,1.48443907902338,"MYBL2","Encodes a putative myb family transcription factor.  In contrast to most other myb-like proteins its myb domain consists of a single repeat.  A proline-rich region potentially involved in transactivation is found in the C-terminal part of the protein.   Its transcript accumulates mainly in leaves."
"446","264517_at",-0.784077965294554,8.69451528035944,-5.6740083201485,0.000121216267098136,0.00997136019929065,1.4816584112268,"CIB4",NA
"450","264867_at",1.0118185897224,7.55747617555975,5.67050138520131,0.000121869257689387,0.00997136019929065,1.47646877759592,"ATFH4","Encodes a group I formin. Localized to cell junctions. Polymerizes actin. Binds profilin."
"451","264867_at",1.0118185897224,7.55747617555975,5.67050138520131,0.000121869257689387,0.00997136019929065,1.47646877759592,"FH4","Encodes a group I formin. Localized to cell junctions. Polymerizes actin. Binds profilin."
